disease_class,year,first_abs_all,first_per100k_all,total_abs_all,total_per100k_all,total_abs_1y,total_per100k_1y,total_abs_child,total_per100k_child,total_abs_teen,total_per100k_teen,disability_cases,disability_days,class_name,class_name_short
9,2009,3761.4,2650.6,31896.0,22476.4,,,193.3,,86.5,,,,Diseases of the circulatory system,Cardiovascular diseases
9,2010,3743.1,2612.4,32435.8,22692.2,,,184.6,851.8,81.1,1756.1,,,Diseases of the circulatory system,Cardiovascular diseases
9,2011,3803.6,2660.6,32490.4,22726.8,,,199.4,906.7,79.6,1811.6,,,Diseases of the circulatory system,Cardiovascular diseases
9,2012,3813.7,2663.1,32552.6,22732.0,,,194.7,864.9,75.3,1790.6,2184791.0,35318717.0,Diseases of the circulatory system,Cardiovascular diseases
9,2013,4284.8,2985.8,32849.6,22890.6,,,187.4,811.3,72.4,1789.8,2017384.0,32832650.0,Diseases of the circulatory system,Cardiovascular diseases
9,2014,4205.0,2878.3,34002.8,23275.2,,,177.6,738.2,68.6,1711.4,1982928.0,31980471.0,Diseases of the circulatory system,Cardiovascular diseases
9,2015,4563.0,3116.7,34013.4,23232.3,,,178.3,720.1,65.6,1608.9,1842396.0,29810709.0,Diseases of the circulatory system,Cardiovascular diseases
9,2016,4648.6,3169.3,34640.9,23617.5,,,175.3,693.7,66.8,1657.6,1762772.0,28578914.0,Diseases of the circulatory system,Cardiovascular diseases
9,2017,4706.5,3205.1,35461.8,24149.6,,,172.5,666.5,66.8,1631.3,1741941.0,27972018.0,Diseases of the circulatory system,Cardiovascular diseases
9,2018,4783.7,3258.0,36548.9,24891.9,,,168.6,651.3,65.7,1557.7,1740959.0,28056134.0,Diseases of the circulatory system,Cardiovascular diseases
9,2019,5135.6,3499.2,37969.1,25870.8,,,163.8,631.5,70.0,1572.9,1696322.0,27509223.0,Diseases of the circulatory system,Cardiovascular diseases
9,2020,4302.5,2912.9,35420.8,23980.4,,,128.5,495.8,56.5,1249.9,1474688.0,24675118.0,Diseases of the circulatory system,Cardiovascular diseases
9,2021,4455.7,3026.6,36239.1,24616.0,,,138.4,535.7,63.3,1400.9,1582837.0,26488975.0,Diseases of the circulatory system,Cardiovascular diseases
9,2022,4928.7,3359.4,38275.5,26088.6,,,137.1,533.7,67.2,1472.7,1712513.0,28838031.0,Diseases of the circulatory system,Cardiovascular diseases
9.1,1999,384.7,265.0,4807.9,3311.9,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2000,434.8,300.9,5035.6,3484.3,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2001,495.1,341.6,5682.1,3920.2,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2002,561.3,389.2,6288.2,4360.2,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2003,650.1,453.2,6988.7,4871.8,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2004,719.2,504.0,7929.1,5556.9,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2005,610.7,539.8,8916.0,6230.0,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2006,1007.3,707.0,10146.2,7120.8,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2007,990.3,696.8,10794.9,7595.9,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2008,979.0,689.7,11394.3,8026.6,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2009,920.3,648.5,11491.8,8098.0,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2010,870.7,609.2,11787.2,8246.3,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2011,848.3,593.4,12045.8,8425.9,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2012,841.3,587.5,12227.5,8538.6,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2013,885.0,616.7,12512.1,8718.8,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2014,1010.2,691.5,13338.8,9130.5,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2015,1315.1,898.3,13948.9,9527.5,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2016,1399.4,954.1,14545.5,9916.8,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2017,1418.9,966.3,15218.3,10363.7,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2018,1538.6,1047.9,16157.2,11004.0,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2019,1727.0,1176.7,17108.4,11657.0,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2020,1368.0,926.1,16391.6,11097.4,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2021,1447.5,983.2,17150.4,11649.7,,,,,,,,,Hypertensive diseases,Hypertension
9.1,2022,1718.1,1171.0,18474.8,12592.4,,,,,,,,,Hypertensive diseases,Hypertension
"9.1,9.2",1990,626.6,423.6,8611.3,5821.9,,,,,,,,,Hypertensive and ischemic heart diseases,Hypertensive / Ischemic heart diseases
"9.1,9.2",1995,582.2,394.0,7215.1,4882.5,,,,,,,,,Hypertensive and ischemic heart diseases,Hypertensive / Ischemic heart diseases
"9.1,9.2",1996,613.7,418.9,7474.5,5101.7,,,,,,,,,Hypertensive and ischemic heart diseases,Hypertensive / Ischemic heart diseases
"9.1,9.2",1997,639.4,437.5,7684.8,5258.6,,,,,,,,,Hypertensive and ischemic heart diseases,Hypertensive / Ischemic heart diseases
"9.1,9.2",1998,674.1,462.5,7832.3,5373.9,,,,,,,,,Hypertensive and ischemic heart diseases,Hypertensive / Ischemic heart diseases
9.2,1999,465.2,320.4,5242.8,3611.5,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2000,472.0,326.6,5436.7,3761.9,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2001,487.1,433.1,5550.5,4935.6,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2002,502.8,445.3,5755.0,5097.1,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2003,524.2,463.0,5867.3,5182.1,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2004,546.8,481.6,6262.7,5516.5,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2005,593.6,414.8,6771.3,4731.4,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2006,649.8,456.1,7071.2,4962.7,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2007,620.3,537.5,7155.2,6200.2,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2008,630.4,544.8,7155.2,6183.0,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2009,660.4,569.9,7236.3,6244.0,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2010,707.5,610.4,7374.4,6363.2,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2011,738.2,516.4,7411.5,5184.3,,,,,,,,,Ischemic heart disease,Ischemic Heart Disease
9.2,2012,737.9,515.3,7344.3,5128.6,,,,,,,392793.0,8889088.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2013,1121.4,781.4,7274.3,5069.0,,,,,,,360380.0,8264440.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2014,984.3,673.8,7651.4,5237.4,,,,,,,347764.0,7983927.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2015,1074.3,733.8,7576.5,5175.0,,,,,,,322628.0,7426424.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2016,1028.6,701.3,7639.5,5208.4,,,,,,,305015.0,7132588.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2017,1077.3,733.6,7763.7,5287.1,,,,,,,294967.0,6880621.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2018,1042.8,710.2,7817.8,5324.4,,,,,,,276963.0,6567355.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2019,1087.0,740.6,8046.6,5482.6,,,,,,,258689.0,6283460.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2020,945.3,640.0,7489.0,5070.1,,,,,,,199355.0,5242027.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2021,934.0,634.4,7456.3,5064.8,,,,,,,216875.0,5612266.0,Ischemic heart disease,Ischemic Heart Disease
9.2,2022,988.7,673.9,7604.0,5182.9,,,,,,,234952.0,6375643.0,Ischemic heart disease,Ischemic Heart Disease
9.2.1,1990,72.2,48.8,1076.4,727.7,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,1995,92.7,62.7,1590.3,1076.2,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,1996,98.8,67.5,1714.9,1170.5,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,1997,105.4,72.1,1809.3,1238.1,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,1998,110.9,76.1,1917.8,1315.8,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,1999,128.8,88.8,2017.9,1390.0,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2000,140.6,97.3,2120.1,1467.0,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2001,152.3,135.4,2221.9,1975.8,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2002,159.4,141.2,2322.7,2057.2,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2003,173.4,153.1,2429.6,2145.8,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2004,181.0,159.4,2639.8,2325.3,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2005,196.5,137.3,2888.8,2018.6,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2006,224.1,157.2,3075.8,2158.6,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2007,221.7,192.1,3167.3,2744.6,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2008,231.3,199.9,3164.9,2734.8,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2009,223.1,192.5,3113.1,2686.2,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2010,246.6,212.8,3105.6,2679.8,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2011,261.0,223.9,3104.3,2662.9,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2012,270.7,232.4,3059.9,2626.8,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2013,592.1,508.8,2669.1,2293.7,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2014,449.2,380.6,2872.0,2433.5,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2015,434.8,369.3,2811.3,2388.1,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2016,392.1,334.0,2782.7,2370.8,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2017,442.3,360.7,2826.1,2414.1,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2018,417.1,357.3,2816.1,2412.4,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2019,413.3,354.9,2833.8,2433.0,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2020,332.5,283.5,2612.9,2228.0,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2021,339.9,290.9,2574.9,2203.4,,,,,,,,,Angina pectoris,Stenocardia
9.2.1,2022,348.6,299.3,2592.9,2226.3,,,,,,,,,Angina pectoris,Stenocardia
9.2.2,1990,158.7,107.3,161.7,109.3,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,1995,144.4,97.7,153.8,104.1,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,1996,149.8,102.2,161.0,109.9,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,1997,152.7,104.5,163.7,112.0,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,1998,164.9,113.1,176.0,120.8,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,1999,163.9,112.9,163.9,112.9,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2000,160.4,111.0,160.4,111.0,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2001,159.8,142.1,159.8,142.1,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2002,164.0,145.3,164.0,145.3,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2003,163.8,144.6,163.8,144.6,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2004,166.8,146.9,166.8,146.9,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2005,163.3,114.1,163.3,114.1,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2006,162.6,114.1,162.6,114.1,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2007,161.8,140.2,161.8,140.2,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2008,161.3,139.3,161.3,139.3,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2009,162.5,140.2,162.5,140.2,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2010,155.3,134.0,155.3,134.0,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2011,152.0,130.4,152.0,130.4,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2012,152.2,130.6,152.2,130.6,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2013,156.8,134.8,156.8,134.8,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2014,152.5,129.2,152.5,129.2,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2015,159.7,135.6,159.7,135.6,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2016,159.0,135.5,159.0,135.5,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2017,158.6,135.5,158.6,135.5,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2018,161.3,138.2,161.3,138.2,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2019,164.7,141.4,164.7,141.1,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2020,154.5,104.6,154.5,104.6,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2021,151.2,102.7,151.2,102.7,,,,,,,,,Acute myocardial infarction,Heart Attack
9.2.2,2022,164.3,112.0,164.3,112.0,,,,,,,,,Acute myocardial infarction,Heart Attack
9.3,2011,883.6,758.0,6805.4,5837.7,,,,,,,,,Cerebrovascular diseases,Stroke
9.3,2012,927.2,796.0,6878.6,5905.1,,,,,,,292671.0,7024584.0,Cerebrovascular diseases,Stroke
9.3,2013,967.3,831.2,6978.3,5997.0,,,,,,,280010.0,6756150.0,Cerebrovascular diseases,Stroke
9.3,2014,971.0,822.7,7201.8,6102.2,,,,,,,281398.0,6762272.0,Cerebrovascular diseases,Stroke
9.3,2015,1064.6,904.3,7114.8,6043.8,,,,,,,270821.0,6530681.0,Cerebrovascular diseases,Stroke
9.3,2016,1116.2,950.9,7009.3,5971.4,,,,,,,264655.0,6405917.0,Cerebrovascular diseases,Stroke
9.3,2017,1112.4,950.2,7078.2,6046.4,,,,,,,264577.0,6280303.0,Cerebrovascular diseases,Stroke
9.3,2018,1137.2,974.2,7209.5,6176.1,,,,,,,259052.0,6308402.0,Cerebrovascular diseases,Stroke
9.3,2019,1162.0,997.6,7301.9,6269.2,,,,,,,253326.0,6170634.0,Cerebrovascular diseases,Stroke
9.3,2020,1004.0,679.7,6408.0,4338.3,,,,,,,200699.0,5277961.0,Cerebrovascular diseases,Stroke
9.3,2021,1027.8,698.1,6406.9,4352.0,,,,,,,222482.0,5680457.0,Cerebrovascular diseases,Stroke
9.3,2022,1115.9,760.6,6649.1,4532.0,,,,,,,251020.0,6450189.0,Cerebrovascular diseases,Stroke
total,1990,96321.8,65120.6,158298.6,107021.4,,,38587.1,113620.1,,,,,total,total
total,1995,100306.1,67878.2,170179.2,115162.0,2858.3,2332.6,37986.5,121122.0,4653.2,71010.1,,,total,total
total,1996,95012.6,64850.4,167206.4,114125.9,2852.6,2469.3,35154.5,116249.4,4548.2,69159.2,,,total,total
total,1997,98520.5,67416.2,172252.6,117870.1,2873.4,2458.6,36425.2,124371.8,49995.2,74646.6,,,total,total
total,1998,97710.5,67041.1,174729.7,119885.6,2965.3,2617.1,36704.2,130247.1,5418.0,78409.5,,,total,total
total,1999,103068.5,70998.9,184495.6,127090.0,2955.0,2623.0,37582.0,139299.7,6216.6,87016.7,,,total,total
total,2000,106327.8,73572.8,191304.4,132371.8,2982.8,2715.3,38225.7,146235.6,6621.0,88513.7,,,total,total
total,2001,104322.0,71974.1,192404.8,132744.3,3070.3,2682.2,36983.0,148122.5,6834.9,90911.9,,,total,total
total,2002,106742.3,74014.4,198120.4,137375.3,3270.9,2748.1,37934.4,159581.2,7354.7,97531.4,,,total,total
total,2003,107384.9,74857.4,201075.4,140168.6,3453.6,2709.9,37118.6,163365.8,7814.9,104085.2,,,total,total
total,2004,106287.0,74488.2,204198.5,143106.6,3567.2,2689.8,36471.8,166699.8,7802.3,106016.0,,,total,total
total,2005,105886.2,74587.8,207763.9,146352.0,3625.4,2667.0,36837.4,171774.8,7730.2,111451.9,,,total,total
total,2006,108841.9,76387.1,216203.2,151735.1,3674.2,2700.7,37388.5,177511.2,7593.2,118382.2,,,total,total
total,2007,109571.1,77100.3,219459.7,154424.1,3857.9,2517.0,38140.5,182904.3,7238.6,123547.5,,,total,total
total,2008,109590.0,77199.7,221665.0,156150.0,4120.2,2496.6,38293.8,182714.2,6589.4,124944.3,,,total,total
total,2009,113877.0,80246.3,228074.6,160718.7,4318.3,,41302.0,,6751.8,,,,total,total
total,2010,111427.7,77955.1,226159.6,158221.8,4419.3,2608.7,40903.5,188686.8,6266.8,135763.3,,,total,total
total,2011,113921.8,79687.4,229155.4,160292.4,4402.9,2666.6,42055.8,191265.3,6204.7,141132.6,,,total,total
total,2012,113688.4,79390.4,229717.1,160415.1,4393.9,2649.9,42549.7,189007.4,6016.9,143133.5,21424338.0,296032750.0,total,total
total,2013,114721.1,79941.1,231134.9,161061.8,4449.7,2577.5,43155.1,186815.1,5813.3,143754.8,21184534.0,289258832.0,total,total
total,2014,114989.0,78710.7,235008.1,160864.6,4421.2,2537.4,44157.6,183499.4,5675.3,141653.0,20072505.0,277360384.0,total,total
total,2015,113926.9,77815.7,234331.7,160056.1,4399.5,2282.3,43843.0,177086.4,5492.9,134648.2,19648688.0,267415193.0,total,total
total,2016,115187.3,78532.6,237067.7,161628.4,4761.6,2728.9,44831.9,177438.1,5529.4,137273.8,19531542.0,263617688.0,total,total
total,2017,114382.2,77894.5,237494.3,161734.1,4454.7,2610.8,44919.0,173566.2,5568.8,136018.5,19443172.0,258608799.0,total,total
total,2018,114840.8,78213.1,240046.3,163485.2,4260.3,2738.4,45210.9,174694.0,5737.3,136020.2,19577934.0,262522384.0,total,total
total,2019,114512.2,78024.3,242014.1,164899.4,3518.8,2296.0,44734.3,172428.1,5859.5,131672.9,19005988.0,255720925.0,total,total
total,2020,111294.3,75347.8,229091.3,155097.9,2999.8,2075.0,38526.1,148698.8,5441.8,120336.8,23205130.0,339382865.0,total,total
total,2021,125022.4,84923.4,245149.0,166521.2,3082.7,2196.5,43047.6,166564.3,6164.3,136490.5,26289108.0,388713248.0,total,total
total,2022,130442.6,88909.6,254022.5,173141.6,3053.9,2271.6,45192.9,175973.3,6706.1,146926.4,29277703.0,382341865.0,total,total
1,1991,,,,,151.4,92.9,,,132.9,2124.7,,,Certain infectious and parasitic diseases,Infections
1.1,1991,,,,,90.1,55.3,,,,,,,Intestinal infections,Intestinal Infections
1.1,1995,,,,,76.1,62.1,,,,,,,Intestinal infections,Intestinal Infections
1.1,1996,,,,,66.0,57.1,,,,,,,Intestinal infections,Intestinal Infections
1.1,1997,,,,,60.2,51.5,,,,,,,Intestinal infections,Intestinal Infections
1.1,1998,,,,,60.5,53.4,,,,,,,Intestinal infections,Intestinal Infections
1.1,1999,,,,,63.4,56.3,,,,,,,Intestinal infections,Intestinal Infections
1.1,2000,,,,,57.6,52.4,,,,,,,Intestinal infections,Intestinal Infections
1.1,2001,,,,,59.4,51.9,,,,,,,Intestinal infections,Intestinal Infections
1.1,2002,,,,,63.7,53.5,,,,,,,Intestinal infections,Intestinal Infections
1.1,2003,,,,,63.7,50.0,,,,,,,Intestinal infections,Intestinal Infections
1.1,2004,,,,,61.7,46.5,,,,,,,Intestinal infections,Intestinal Infections
1.1,2005,,,,,60.8,44.8,,,,,,,Intestinal infections,Intestinal Infections
1.1,2006,,,,,60.2,44.3,,,,,,,Intestinal infections,Intestinal Infections
1.1,2007,,,,,63.7,41.6,,,,,,,Intestinal infections,Intestinal Infections
1.1,2008,,,,,65.5,39.7,,,,,,,Intestinal infections,Intestinal Infections
1.1,2009,,,,,70.5,,,,,,,,Intestinal infections,Intestinal Infections
1.1,2010,,,,,71.5,42.2,,,,,,,Intestinal infections,Intestinal Infections
1.1,2011,,,,,65.2,39.5,,,,,,,Intestinal infections,Intestinal Infections
1.1,2012,,,,,64.0,38.6,,,,,,,Intestinal infections,Intestinal Infections
1.1,2013,,,,,61.6,35.7,,,,,,,Intestinal infections,Intestinal Infections
1.1,2014,,,,,58.1,33.3,,,,,,,Intestinal infections,Intestinal Infections
1.1,2015,,,,,55.4,28.7,,,,,,,Intestinal infections,Intestinal Infections
1.1,2016,,,,,53.1,30.4,,,,,,,Intestinal infections,Intestinal Infections
1.1,2017,,,,,48.5,28.4,,,,,,,Intestinal infections,Intestinal Infections
1.1,2018,,,,,42.6,27.4,,,,,,,Intestinal infections,Intestinal Infections
1.1,2019,,,,,32.6,21.3,,,,,,,Intestinal infections,Intestinal Infections
1.1,2020,,,,,22.6,15.6,,,,,,,Intestinal infections,Intestinal Infections
1.1,2021,,,,,22.2,15.8,,,,,,,Intestinal infections,Intestinal Infections
1.1,2022,,,,,22.8,17.0,,,,,,,Intestinal infections,Intestinal Infections
10,1991,,,,,1874.9,1151.1,,,2074.5,33175.0,,,Diseases of the respiratory system,Respiratory Diseases
11,1991,,,,,89.8,55.2,,,182.5,2918.7,,,Diseases of the digestive system,Digestive Diseases
14,1991,,,,,22.9,14.0,,,66.4,1061.7,,,Diseases of the genitourinary system,Genitourinary Diseases
16,1991,,,,,273.4,167.9,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,1995,,,,,371.5,303.2,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,1996,,,,,401.8,347.8,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,1997,,,,,428.0,366.2,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,1998,,,,,487.8,430.6,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,1999,,,,,500.3,444.1,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2000,,,,,528.6,481.2,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2001,,,,,565.9,494.4,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2002,,,,,607.1,510.1,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2003,,,,,633.5,497.0,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2004,,,,,647.3,488.1,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2005,,,,,653.0,480.4,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2006,,,,,645.6,474.6,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2007,,,,,661.9,431.8,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2008,,,,,669.0,405.4,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2009,,,,,660.3,,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2010,,,,,654.4,386.3,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2011,,,,,629.9,381.5,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2012,,,,,608.8,367.1,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2013,,,,,588.5,340.9,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2014,,,,,546.3,313.5,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2015,,,,,517.2,268.3,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2016,,,,,506.0,290.0,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2017,,,,,450.2,263.8,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2018,,,,,411.6,264.6,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2019,,,,,359.2,234.4,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2020,,,,,329.6,228.0,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2021,,,,,316.4,225.4,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
16,2022,,,,,283.1,210.6,,,,,,,Certain conditions originating in the perinatal period,Perinatal Conditions
17,1991,,,,,42.8,26.3,,,5.0,79.4,,,"Congenital malformations, deformations, and chromosomal abnormalities",Congenital Disorders
19,1991,,,,,25.0,15.4,,,535.8,8568.8,,,"Injuries, poisoning, and certain other consequences of external causes",Injuries / Poisoning
4.3,1995,,,,,70.3,57.4,,,,,,,Rickets,Rickets
4.3,1996,,,,,72.4,62.7,,,,,,,Rickets,Rickets
4.3,1997,,,,,73.9,63.2,,,,,,,Rickets,Rickets
4.3,1998,,,,,81.1,71.6,,,,,,,Rickets,Rickets
4.3,1999,,,,,76.7,68.1,,,,,,,Rickets,Rickets
4.3,2000,,,,,77.1,70.1,,,,,,,Rickets,Rickets
4.3,2001,,,,,75.1,65.6,,,,,,,Rickets,Rickets
4.3,2002,,,,,76.6,64.4,,,,,,,Rickets,Rickets
4.3,2003,,,,,74.8,58.7,,,,,,,Rickets,Rickets
4.3,2004,,,,,73.1,55.1,,,,,,,Rickets,Rickets
4.3,2005,,,,,71.3,52.5,,,,,,,Rickets,Rickets
4.3,2006,,,,,73.0,53.6,,,,,,,Rickets,Rickets
4.3,2007,,,,,72.2,47.1,,,,,,,Rickets,Rickets
4.3,2008,,,,,69.0,41.8,,,,,,,Rickets,Rickets
4.3,2009,,,,,66.6,,,,,,,,Rickets,Rickets
4.3,2010,,,,,64.6,38.1,,,,,,,Rickets,Rickets
4.3,2011,,,,,60.5,36.6,,,,,,,Rickets,Rickets
4.3,2012,,,,,57.5,34.7,,,,,,,Rickets,Rickets
4.3,2013,,,,,53.6,31.0,,,,,,,Rickets,Rickets
4.3,2014,,,,,49.4,28.3,,,,,,,Rickets,Rickets
4.3,2015,,,,,48.1,24.9,,,,,,,Rickets,Rickets
4.3,2016,,,,,43.0,24.6,,,,,,,Rickets,Rickets
4.3,2017,,,,,39.7,23.3,,,,,,,Rickets,Rickets
4.3,2018,,,,,36.3,23.3,,,,,,,Rickets,Rickets
4.3,2019,,,,,31.8,20.7,,,,,,,Rickets,Rickets
4.3,2020,,,,,28.8,15.8,,,,,,,Rickets,Rickets
4.3,2021,,,,,24.9,17.7,,,,,,,Rickets,Rickets
4.3,2022,,,,,23.3,17.4,,,,,,,Rickets,Rickets
6,1991,,,,,232.2,142.6,,,207.7,3320.9,,,Diseases of the nervous system,Nervous System Diseases
6.1,1991,,,,,2.5,1.5,,,0.5,7.2,,,Cerebral palsy in children,Cerebral Palsy
6.1,1995,,,,,1.6,1.3,7.9,25.2,0.5,7.3,,,Cerebral palsy in children,Cerebral Palsy
6.1,1996,,,,,1.5,1.3,8.2,27.0,0.7,10.1,,,Cerebral palsy in children,Cerebral Palsy
6.1,1997,,,,,1.1,0.9,7.9,27.0,0.6,8.7,,,Cerebral palsy in children,Cerebral Palsy
6.1,1998,,,,,1.2,1.0,7.8,27.5,0.8,11.1,,,Cerebral palsy in children,Cerebral Palsy
6.1,1999,,,,,1.6,1.4,7.0,25.9,0.6,8.9,,,Cerebral palsy in children,Cerebral Palsy
